Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Target
2.165002344901084,0.45588777208160763,1.328194141849058,-0.643518230380143,0.5562300094006599,65.12161328003317
-0.6813802350695739,0.43221669075925395,-1.014479726707414,0.9678260240252041,-1.340072071123935,-4.985858771181874
0.8925973382993093,-1.9701038177118357,-0.684629825760004,-1.2111719292807812,0.7906255991627686,-73.88606006940401
0.8584511166566653,0.651136241823657,-0.4081008391602206,-0.2346205699574138,-0.9958153947902291,-3.5938289010106566
1.0062928092144405,-0.38455554422982535,0.047398671316414016,-0.5768918695231487,-0.8604133652839524,-22.649819381964413
0.04852162794482699,-0.863990769679816,-0.4871253837646962,-0.8309501164110378,-0.5923939242388692,-65.25706616507114
-0.03850846950070721,1.0786808334312956,1.6839276914578687,-0.17262729994081963,-0.45888426286894,60.86687135217929
-0.6277339060845056,-0.2116669819311769,1.503419828428999,-0.2880388739220764,-0.3301200939664503,4.797405364153077
-1.5515122490589293,-1.3331283547778066,0.2887280030098363,0.6620518347584733,-1.1571166187132709,-89.51893525996273
-0.5606076368473096,-0.12765468151819004,-0.4776455826040052,-2.929448690002268,-1.2551353719733949,-43.19106502095984
-0.7153037092599682,-1.0777447779293061,1.0889505969673663,0.6795977489346758,0.06428001909546277,-35.316370313692474
-0.5615577463306254,0.22668424849459717,-1.7811584144656334,-0.5530898169141323,-2.230468019124459,-40.970554064425805
-0.38769991640856116,-0.8049664808525608,-1.1410085097527383,-0.41361566562964275,-0.1115088271429437,-56.99972499063349
-0.6057149230033384,2.1573082132655035,0.6779258713392691,0.742095372009307,-0.48791140814570266,108.2999604583858
-0.5923559556520536,0.885231482988991,-2.100026507651624,0.12354769595558233,0.6255080168310357,5.518903165750276
-1.0766791274710137,1.2202828964177173,-0.01987363536831157,-0.7625192391465982,-0.10726476581094174,54.8119328646794
2.579709337654318,-0.0882820483512548,-0.5574917850078337,-0.8036745679697308,-1.369802979579078,-54.73404088522842
0.5914421517518549,-0.3240681752089702,0.7158727446909593,0.6802203604766911,0.2270344788648889,-3.3978592997441974
-0.38817681854122876,-0.30246968648812833,-0.3370859711180397,0.1704162223754877,-0.6134026635409398,-47.36850806533979
-1.9511018640386248,1.2189707897936632,0.3099989831655548,0.1435879365051602,-0.05658848889989584,64.28092056328066
0.5779785236395572,0.6662696720435232,-0.9928660010855455,0.5773635251066616,-1.4452052644122255,-25.823882032728463
-0.07566560432583026,-0.07397286359437803,-1.5769964821909972,1.9725421767898081,-0.8028244439508423,-62.35212646784036
0.05194588580729943,0.7276295436369798,-0.07160125941406395,0.7326400772155792,-0.03722223650984159,36.048596921945986
0.6955377575657775,-0.387099702474401,0.6687416555925126,0.849102110743144,-1.0917008761393143,-30.24821236514052
-1.3810446031537749,-0.7859860326349823,1.0729780477660118,0.30381859560487573,2.3638724946193608,20.43540607049021
0.224216404290793,-0.5865312695639355,0.6102161695892225,0.714609790636618,0.15697296096843422,-23.139139993773338
0.31917451041918043,-0.7521564055905832,-1.4575514994649306,1.3404504460231446,-0.30920907704986345,-64.62932700082197
1.5945050632249722,-1.4400508825942944,0.015579047581467534,-0.8469613483183278,-1.0962750868952018,-89.59839413852218
0.47263034584340563,0.018016872044446585,-0.863493604964934,-1.3668583632808264,-0.031203488939083975,-27.20012020988254
-0.8583577801812133,0.1848361236948739,2.632382064837391,0.7003098794089911,0.4933179008808892,72.07123184299131
0.10744437434089255,0.41768075223940065,-1.1564158167438567,0.3873714806329899,0.8500793324175533,14.955368833140275
-0.30317978283427505,-0.019419605887732585,-0.22346598237185214,0.7999419019420501,-0.3493167961181975,-7.209370636875783
0.6577631761503737,0.26561699317253346,0.3794053976051097,-0.06953228624226938,0.690472686121513,21.33309699811954
0.8080361894020714,3.1129102010438414,-0.048965030858450255,-0.8480655980305086,0.7114105794654954,158.3665826352935
-0.600638689918805,0.37569801834567196,0.11092258970986608,-0.2916937497932768,-1.1509935774223028,9.59165601038706
-0.21560957856802238,-0.0070449854805546995,-0.4519493719118777,-0.37185788227866556,-0.7893385057196743,-44.76522070693691
-1.4026052717996935,-0.6629009175509484,0.04059169120388238,1.7495767431869393,-0.7019916878067556,-36.579984735291774
-0.0033744574109520514,-0.8181988834223072,0.7783610761666377,-0.17018462252492844,-0.5511857163285334,-25.331007142524005
-1.4769249275319014,-1.0973683189710666,-1.3902219251534627,-0.7393714074590362,0.15776143929376948,-62.45784827663327
0.7153813154412441,1.114321694668872,0.54711911517521,0.7181857257079345,-1.1808128153088449,14.052582134500582
-1.6127158711896519,0.6862601903745136,2.3146585666735087,-0.4719318657894335,-1.8672651925917483,50.1721353155558
-0.5975101946916416,-0.2515388860444957,0.4620608932518965,1.4223698616985077,0.7833905092825955,5.235292108188928
-0.5849076534177698,-0.8463597198869729,0.2783486346446696,-0.4787585715216887,-0.5092133625991345,-62.66974175209866
1.6871416350725648,-1.0815480036143952,-1.4222537095976742,0.8816397569494505,-0.6465728842425267,-94.33857548056535
0.22526411724754958,0.01840163078343813,0.32159321133923857,0.6927227551168597,1.7549330716472415,35.03583217357592
-0.14994071907910939,-0.4629395120252583,0.8282296901846228,-1.4331518145247122,1.090861670603698,19.337498998478818
2.062524919243145,0.42359906559346105,-0.4036484632419967,-1.0675329142542729,-0.955122579349353,-12.104975704544227
-0.0681234251679531,-0.9665878909853152,-0.10128071870153288,0.3639706308527381,-0.5984375805810469,-66.87214548310286
1.1254347844147694,-0.8696630812746944,0.3764095260975166,-1.1894118928673278,-0.9020515543575104,-60.66456410213172
-0.7469232850701676,0.0861108682589779,-0.06040372919690829,0.990166238959289,1.1277802506338985,9.80560638109695
1.0235306441853447,0.1566937282465246,1.6957228778108653,0.17528677893392386,1.8972886947731116,78.07518748537727
1.5007597906343109,-0.4281151609659125,-0.4937565831613125,0.8502217421134929,-1.556581898659751,-83.06279789446211
-0.4068852445043747,-0.23591652931212392,1.1039335467019071,-0.5347566708443231,-0.25628082425157245,24.919766343990887
-0.37058276240078286,-0.15936223214590656,-0.12205713212127726,-1.3480471119401671,-0.45784838618248924,-18.356427306079112
0.0051134566424609,0.26105527217988933,-1.4635149481321186,-0.23458713337514742,0.29612027706457605,-5.07815477954637
-0.16814381858478955,-0.620847598251116,-0.5426737997340217,-0.4720905776971272,-0.7877837519082389,-61.53860339835319
-0.45209033283308037,0.8823330623234091,-1.2504077339697175,-0.4700421477595015,0.6045153263553668,51.08796945253393
-0.19050310599781134,0.6404797952008238,0.9965705105794472,0.32405702822156063,-0.46649537922819795,22.977706700082898
0.2544208433012131,1.1677820616598074,0.08658978747289992,0.3376026620752022,-0.15567723539207948,53.055223738222274
0.3485951198609804,-0.8792827824119881,0.48730523704499484,-0.12517442838316423,1.0719298652117972,-0.048178678484203985
-0.8561698406617501,1.6653519176235307,-0.15774698323148525,0.03556607403299353,-0.6416668201303822,57.845872548865295
-0.04865235157045115,0.34378788154988543,-0.9637589262106109,0.03279699541158651,-0.9571509148950429,-32.293736886323295
0.27658150559104877,0.4197056083572659,0.5199021395287525,0.008556080824349832,1.8688178405438531,60.965346601477634
0.324359281721603,-0.9037018607301281,0.40373009033660945,-1.1790397911598025,-0.024195606390916165,-25.30483831980982
-1.356581804623405,0.2935579321666293,0.7942646796218271,0.46642998243352635,-1.2542894231692494,2.347859772464623
0.8811467208133691,-0.5779207768327106,-1.5947559581633328,0.0013256887344072295,0.42069963101847885,-40.768805661054486
-0.742484232538384,1.341475915530881,0.0036956718478473255,-0.4853058353678683,1.0114630354083562,73.68265582374516
-1.8316822472060261,2.067906338163552,-1.1738799644089726,-1.0513099116393445,-0.19793772898468187,69.11926690144595
0.5008444749444569,0.6380511014407572,1.732514999485092,-1.801057734152739,2.2313001461926323,101.17115899042074
-0.3286184757489846,0.638391925608383,1.6426729532559634,0.6031874310823431,-0.9006207346478687,35.97924058688189
-1.422974925261673,1.036087651046256,-0.20252422706482995,-0.9701242603796436,-0.5282970466629789,28.54446023774213
-1.8593367716600575,0.7978437798957666,-0.2563406783724922,0.045491476330752,-0.5380477584901385,13.21594964879196
0.29964768783734813,-1.6158867874104728,0.20475888240178416,0.9324348709546673,0.7658782794806148,-55.922266216446644
-2.390304367469438,-0.5969742867210739,0.3791531187261241,-0.41222074502447015,1.2302221756507876,2.1935518724051013
-0.22096417382966393,0.8773622905756714,-1.1583646891925423,0.02688583899453078,1.5033983017671506,73.86040019393678
1.0706105599791862,1.649480894323921,-0.7068925679873489,-0.7296024698074095,0.8555556590207121,83.86511486541228
-0.016422896072752075,0.2237879516388985,1.7945578635177877,1.188393273448084,-0.5176112990361714,10.719169305166016
-0.061764199860128925,-0.24149744587077906,-0.28487549336967083,0.4794415180860639,-0.2561797524953804,-23.306007334425765
-0.8082657216409264,0.08531814256502405,1.7388996637975789,-0.8304444065565653,0.9788580507817954,55.670702994448504
-0.5305011476105275,0.7575077100473051,-0.2209695995332226,-0.57581824064468,0.6141667000434252,30.754799408607557
0.6197387847028688,0.5878558881377351,0.868772500590771,-1.911316891662504,-1.1863364271098544,22.09603543597694
0.356972759266926,0.4096361186839935,-0.6083507646793376,0.08127842205619876,0.5925303073177614,21.235239621246755
0.44381942814622843,-0.7076694656187807,-0.48423407286625136,0.7746340534293368,1.2669111491866227,-8.370361975168537
0.28872366282502326,0.7324921027798023,0.26402008133367,-1.6548874362282961,1.2723535001067678,63.1226293388722
-0.7353034606819523,-0.5244481362626519,1.78179890877106,0.7214793237573432,-1.6566232076777738,-28.605641979271876
-1.4785862457798415,0.7708651938869668,-2.211135309007885,1.143754043206929,0.23561455810856594,-0.5504288221389317
0.2579759812211809,-1.548960525053475,0.1961314590239074,1.1038773433162576,-0.9040682897360006,-73.4351118928906
1.0857863249393471,0.4676931717654332,-1.5029703283951532,0.09798315347089544,0.25373966149457344,4.852034974333122
-0.14720527868559727,0.2867741123825862,-1.1979664292172616,0.5648423586001226,0.887079776446287,20.90145225434369
0.22749587573205374,1.6095206657759729,-0.47417817510396487,0.635967750711738,-0.7717719573928751,68.97807157550983
-2.5623336587953105,-0.9943493746085122,-0.5132135664715851,-0.19102776260016902,-0.22859991534001858,-51.00719842043085
-1.2767485758203097,0.2715788371953735,0.42961821913258585,-1.0810565404082624,0.20768768716311115,12.007910469730206
-0.09662367001488972,0.15805348992013185,-1.7518288067517191,-0.4159669279473586,-0.3899237065594453,-16.410278573211947
-0.8153756283161213,-0.6382827265284942,0.2869558543017087,-1.0662349318992252,-0.8319549174944512,-36.537741008340426
-1.0565576427602528,-0.5289777080640152,-0.8245141615276735,1.223083067095325,-0.6085897232397004,-33.603092009296034
-1.1958830620351844,0.3946715298229811,0.5885784044206096,0.4446026682201407,1.6699045043514062,49.997632525112635
-0.9245641143780997,0.664927162301741,-0.5152183938082429,-1.597599169595432,1.5301951988633513,50.28007636040908
0.0953441994413082,-1.5648027713620551,-1.962625691672579,-0.2634482160822491,0.3496500472996937,-77.11358127411901
0.14304876987895235,-0.16212397547985843,0.5362909095171899,0.8496119885162131,-2.1961278210999464,-39.645117443180695
-0.9403989164843533,-1.5821767633461272,0.02731337985143867,-0.5607609069798603,-0.04737070254443595,-70.58390536739532
0.16805980596682024,0.3216785413765001,-0.7146806769904318,-0.9951484818533795,0.5212799050138145,-9.997483429339912
0.45353430151397983,1.613711269058647,0.32135721545027307,-0.24415663529064877,0.42192075423528475,109.8896935356419
-2.0903028988531567,-0.6506598273683838,-0.30561061415380336,-0.1702582467959055,0.7309589763762162,-13.282859417157304
0.3278211728430852,0.003375506597160999,0.5346290861224353,0.9242701395378297,-2.6357477390168778,-63.45818534796392
-0.5618420993516988,-0.5294669635070083,0.5309756619640905,0.4793609534294221,-2.1782113197314303,-54.50024017290219
0.15449366559525113,1.1279089932535693,1.0059245117964166,-0.3365525898781734,-1.1274960989530387,34.790965237451296
1.813407698515423,0.30698107268623775,0.49150564724678397,-0.3428788615575641,-0.009288561567815747,35.326858890136855
0.1263141994832002,1.2725701629285695,-0.19819567637971988,-0.46913085421040895,0.5101574689151834,47.812376146656405
0.7828737349485725,0.21273977585766032,-1.114046450161993,-0.43112556957509907,0.25866114785538813,-0.6941919623435027
-0.6891878180895679,2.0752608726252655,1.3173940656343257,1.7359638031652493,0.19759960469239965,128.76982950727879
1.23000057271915,-1.0263692076658921,0.7060789138151315,-0.964705425750715,-0.24268127681203333,-35.50572700799307
0.09284490114111471,-0.5487249077409615,-0.12853751143893075,0.15985639199740037,-1.881849045497639,-64.30065497076654
-1.542801515209646,0.7640297815728595,-0.9478927172689863,-0.6327550298850391,-0.8343230454915821,-20.644629723895253
0.7660802783846903,0.30179189981946597,0.46877425607502377,1.2269332238843076,-0.9983854391882915,-1.6850956882738446
0.07959786237603639,0.13429649724779288,1.3554428011054958,0.5540577711159071,1.1701987091966037,51.30272966012506
1.8314587658543537,-1.3202332070206422,-0.898414671348358,1.179440120721287,0.4919191715065057,-49.17235682088217
-0.803948414727481,0.6594512411136115,0.7564883543160984,0.30734561670797006,-1.9140600705874673,5.667094553983049
-1.1896666590903613,-0.6353623888256293,-1.876552706041874,-0.6243453897132241,0.6197114459661363,-51.268376045014854
0.9458696436841456,1.2554036094598964,1.369701107654185,-0.9005903525360619,-1.0860545821180863,35.274934097238045
1.044160877069072,-0.48943944251822213,2.5269324258736217,0.6818914896263114,-0.5308687729203206,14.480676850362434
1.4415686206579004,0.5298041779152828,0.8356921120651418,-2.4716445001272893,-1.129706854657618,17.336061975582215
0.7211353625455816,0.8814075289235711,-0.21566763754763232,-0.9162741005637249,-0.8729610904537004,4.528297383370534
0.9843223984765838,-0.998354040738791,0.23421473253652023,-0.21398884422550896,1.5505004928140769,-18.14259741689589
0.2809918677350327,0.5883172064845762,-1.9520877995225019,-0.6226995198205939,-0.15178509503558324,-28.47632745675314
0.15946250680412918,-1.2172826922204794,-1.388542553831211,-0.8927875154918841,-1.60027110450371,-117.13546421490122
1.5232386217122578,1.6672241115511366,1.1834936668899279,0.7356219972457467,-1.1780408673763807,57.52936227708281
-1.77623523289832,0.14338846734225108,0.26125053123385605,0.40865281148067084,-0.36927713924620315,14.348987513185794
0.6454841811410754,0.7462535660272207,0.04643654815614881,2.16325472330546,-1.3598561409799192,11.12435523810264
0.23924686411114954,-1.0727430257398065,-1.9792998103757877,2.0740826697499735,0.7479102561175338,-72.51604578207738
2.601683114180395,0.24075317948856825,0.3088330125989638,0.5655096456315442,1.702214944635238,68.75545805349859
0.9163276747024814,-1.9982006845321076,-0.08071658010858232,0.3464884758979927,0.07863519031609059,-96.65669179776043
1.1395555360254692,0.0798014840587331,-0.2243189708781048,-0.38736196455281124,0.8595848723435562,13.432036215927067
1.6122782579886454,0.9528745472029384,1.3736585451629577,1.3149144535840473,-0.13744851462769184,48.351876898223885
-0.6819842479977986,-0.24717738252059693,0.20838280794755248,-1.0016200098949155,-2.0417348684242906,-63.75327622321091
0.6135179727304166,0.1200313267182613,0.4363236696740321,-1.0227925651984056,0.03800347816820029,9.650809849783176
-0.025574312191994436,-0.5089636257074988,2.7596600389110777,-1.7690759048891183,0.39241596717876703,23.20103236446792
0.5740712208940013,1.5898389781806839,0.9137716213855857,1.3995946451457935,-1.5457297866907331,72.10042892793984
-2.0173387981224113,-1.2203206899439758,-2.914255989816941,-2.832325924984141,0.5232231857370332,-77.395572046573
0.7318707042882954,-0.32944778634709126,0.6791427754381955,0.3350580290841175,-0.3020454994898642,-14.590495619534217
0.1946074552372427,-0.622649361734452,0.043602446372453724,-0.7424705856980482,1.695051040430753,-2.04260987893493
0.9003985883950636,0.8301918118626102,-0.6769951384585313,0.4512253193185082,-0.772659445270824,22.305169478204242
-0.4532484090230134,-0.14778031881747153,-1.2207124259141586,1.4524675344707454,-0.5081401976473109,-47.45740539452914
0.8135096360006385,0.8254163489880298,-0.21768120322722037,1.305478807154329,1.0987768519871903,36.21463523096787
0.28869362927985703,-0.2500465145989528,-0.6706202090766449,0.2603218387712207,1.3924653000643288,-1.4016723729156082
-0.7991920066502536,-0.6459641791245353,-0.18289644110484016,-0.4827435221820324,1.3748764191481848,5.531042360767145
-0.9846547848472624,0.12626773623406817,-1.5271678565896476,-0.7925234471152126,-1.055089368176695,-27.637054288440094
-1.1962066240806708,-1.1063349740060282,-0.47917423784528995,0.812525822394198,-0.18565897666381712,-54.68474622612227
0.1353383478922909,-1.0921212003485672,-1.7422216926352752,0.9944473755089074,-0.5460417988167212,-82.86540197672336
0.6789312900592783,1.5905820726178506,1.628468554772322,-0.13699548944245826,-0.2843846496065094,90.60793926424095
0.6952029000839993,1.3705361439967134,-1.0501407396021456,0.2837510236615011,0.7574951493374855,58.79723336933651
1.100959634998571,-0.2860042218801108,-0.9193845915864234,1.9583474542205939,-2.5302875227463297,-87.0043483194502
-1.5304614097433769,1.558789184496894,1.146030144142065,1.6296421311127987,-0.7773714848459066,79.46715239066326
0.784002779310748,-0.0059547092127293835,0.2094700836477726,-0.18826133508630657,-0.9845340504819681,-21.11632916784558
0.6116762888408679,-0.6769220003059587,0.324083969394795,1.030999522495951,-0.38508228041631654,-38.6028409745269
-0.11453984525261789,1.3538723741654133,-0.4691756521047048,1.2378163119734618,-1.713134529090878,42.48780509122409
-1.0921636327180897,-0.5892716517893062,0.4751677464953816,0.8347513263248821,-0.002403840918853844,1.500203930234111
0.544220352340347,1.2949855848169558,0.3231854824582059,0.8458028725629282,1.2838168598535613,81.63410421802514
0.8303358165442456,-0.8498443694647918,0.24822058630033608,-0.8560838259088672,-0.4593608995402441,-43.82637791153889
0.4824724152431853,-1.0708924980611123,0.6256673477650062,-0.22346278532585084,-0.8571575564162826,-57.66363790301223
1.7654542402810969,-0.6533292325737119,-0.3345012358409484,0.40498171096095553,-0.4749453111609562,-63.81079210982115
1.1797252083607102,-0.23052462518025083,-0.513196364513396,0.1941076309533577,-0.7179188907476018,-45.63401553231304
0.5689830791852754,-0.5535882417079946,1.6391168054440675,1.628396623128538,1.6777008140764407,28.902200290837275
-0.7079109406740752,-1.3954485047550718,0.5070202721353568,-0.2627467476865041,-0.05739536507403601,-56.82518984286599
-0.10325476014904737,-0.828497024780246,1.4898634386020821,-1.643188811154167,-1.6009039784765156,-35.57814894021025
0.6986888135170435,-0.5898923177556078,-1.8418977729578574,0.02521086754008211,0.8920675997317206,-53.607513279289435
-1.0909664302151982,1.1267051368275833,-1.6624919880356743,-0.4108142879545848,1.0325462043416573,62.085228362446884
-1.2457173764463845,0.9184544439424138,-0.2950899142379063,0.054934110999848726,0.975816719344709,51.70791251240658
0.8614365256328049,1.105833066294713,-0.9626510119189764,0.2513166482381024,0.6927690318488607,47.917063917488605
-1.0065425652796411,1.3175975356079597,-0.29540141013902943,1.1398785611290454,0.1684609762696143,55.629488489802156
0.2625613290019253,0.8743891807127272,-0.8192578597214978,0.19358991136754458,-0.47622087354465886,14.61889583342511
0.08669769941439659,0.34756161380355205,-0.39719531614598763,0.3556689485632294,-1.1022697404558555,7.5216448978298605
-0.46227528870504275,0.09612077694098344,0.9382838059759977,-0.4344962274323156,-0.5160447282173739,-8.896244749042685
-1.68343819222095,-0.20922187374452778,1.3956838107899563,-0.8058700664961886,-0.5621680265783021,3.3546928853415254
0.7608466543114778,0.8875039674140593,0.6715311717290534,0.06008599461516361,1.5280313593878327,79.49177238183533
-1.366878698415421,0.9343199112392737,-1.4848979684499035,-0.22476540189268354,-2.553921134901955,-26.692305417840455
2.270692857804396,0.6327818661062848,0.3384964074944141,0.18186625505849516,-0.4152879139008013,33.410396723364585
-0.6500239344068982,-1.496529255090079,-1.8461878622380938,-0.08343796979036086,-0.92951086019241,-103.58889787557403
-0.3135296861723979,0.3674816654743044,0.17521141890851205,0.9218015019772522,2.98525900260341,72.37577886314013
0.2773584619646759,2.042076040143744,-1.9689231424160831,-0.022278979183713316,0.10343812930810638,66.31286449937478
-1.3230897934074985,-0.6389617476895023,-0.9913923494563072,1.642015160136369,-2.153390113603715,-94.98021753758275
-0.9594392367234795,-0.22648409884983187,1.221033695525353,-0.3722067760710529,0.5820977034686158,18.562159406884234
0.5609194479412387,1.598647170504717,-0.37001102988212803,-0.29548031802916036,-0.25879606266710237,51.77946044725215
-1.2968319479558466,0.18102155870370695,0.6628812686674127,0.3996879517526416,1.173473857485325,37.92994884386982
-0.3732682459413141,-1.027403551526011,-0.3918767653868664,0.6445184916452914,-1.017764309076953,-63.87017690433161
-0.05152292852464606,1.0600897399086655,-1.3892987302109905,0.5030903686237468,-0.19569853114690144,11.478368739677801
-1.5031429531181062,-0.2595913513636048,-0.3357846992901282,-0.24574306408594407,1.669021525289393,13.587070655477739
-1.0710536796490489,1.235782191822154,0.4367385517335093,0.6802161054504494,0.4042947549616974,52.16843315394371
0.840620026504553,-0.5047749212282174,-0.022868062298882122,0.5467335682013793,-0.9993022322949108,-33.471206891585936
-0.13216935564437185,-0.5898947564628909,-1.031955242094435,0.07227896538428889,0.5954908976392573,-42.690746601744394
0.33366210528694845,0.47897982574639203,0.07156623721939247,1.0375399442578994,-0.4776574467651167,1.8626807368395966
-0.8000385643976464,-0.20298063739565708,-0.6256772874962124,-0.0635245746153551,-1.3192471945987674,-58.83113014876446
-0.3431922754974105,0.26912694124510733,0.30805053950410216,0.6215718898560508,-0.3916485674217908,6.591609962527426
0.5044832563830169,-0.6108576398050658,-1.5708814571259122,-1.5630343065712535,1.355572935710348,-18.000348677690894
0.3090474430326539,-0.12334406404611045,-0.3187483152461331,-0.6556877194614437,-1.029811848541845,-44.95838787941935
0.018819049740598424,-0.37630072492499606,2.052972024501663,-1.1716543473175618,1.088769654216672,34.11571893779096
0.8135172173696698,-0.3220615162056756,1.5499344050175399,-1.2308643164339552,-0.7832532923362371,-16.259391391929455
0.3230792731160291,1.6246784584695606,-0.9533286082587124,-0.2523535021262876,0.12267031599479553,59.308275281865846
2.0923872756854602,-0.8182206832334725,0.09699596499271819,-1.006017381499702,0.5951570254369136,-23.33100002009064
0.5581395145185063,0.04351466864346608,0.41486550036191056,-2.529560077694303,0.4632885301181064,25.491475889983978
-1.4789115687741285,0.3918040054025465,-2.59104229214491,0.1833599197791556,-0.5462444482524828,-39.68337846886733
-0.7050118557584089,0.4190190093660452,-1.2096410186912054,-0.05576907765770601,1.6725723868377034,13.46534729183237
0.9695690257529068,0.7899197221808523,0.240205843946223,0.3268554006104374,1.2531328247682434,57.59067834991793
-2.0634031524794545,0.5032520647495048,-0.645572072035395,-0.3173504922425348,-1.6610834155671725,-23.697187752328933
0.319781934142537,-0.6013676439512138,0.1053755061459599,-1.5929937335316693,-1.3340254949182044,-42.4972118088123
1.1954806508254787,0.2766007655111806,0.3074035697196884,-0.5966290586117302,-0.8246122504347609,0.8240689310369211
-0.44004448669698376,-1.4301413779606327,-1.2477831819648495,0.13074057728609134,1.6324113039316352,-53.01659942908472
-0.9075636620415979,-0.23894804686640975,0.2704568257798388,-0.5767713305683327,-0.05023810944913695,-6.836728218522361
-0.6237689606958051,-1.0534155631736561,-1.0399059271255309,1.9140313538667861,0.6127739050625697,-36.04025181771539
1.0760071385985983,-0.796025856803489,-0.7519693317388191,0.02131164867194222,-0.31905393566661816,-58.661563052130134
-1.042044412243103,-1.2032008553891445,0.8745170741325226,-0.48720292119492714,-0.6497652268482671,-32.880877125990025
1.1096998419562232,0.6347214685617699,0.3506300992735592,0.40981865692851255,0.4891871301476635,42.846933734895835
-0.006521315229458062,-0.20149153394751798,0.6515219913395057,0.5987943895619102,-1.1376856704248166,-16.61838793814453
0.6802302084176292,0.551885971822154,-1.3569355696995753,-1.936752702502465,0.223153054747697,-13.062264753128865
-1.479444223139724,2.303638752104789,1.0683793336940164,1.259233239786799,0.604120889588518,129.3054158531733
0.2678436378663333,-1.1534924259847839,0.9282456913443246,-0.8235349706258495,-0.49653173548196905,-59.18856298645451
-0.09858813228426173,1.41093237974627,0.44194064956940904,0.018849622944847662,-1.090399077442846,43.5807815965303
1.2784518626072987,0.028744822934817487,0.3686733088729012,0.19109906801990334,-0.3933388123273607,9.973375413603504
-0.8320613048498566,1.991553302204734,-0.6749340187905523,-0.5501152829365389,-0.4030759890650308,67.3870413140444
-0.9186865114860944,0.5555126463422483,0.47363207681145447,-0.4173668136050844,-0.9263811299815384,20.382458025301545
0.7903718960517113,-0.2797601684958344,0.8132051867479773,0.34005129456889044,-0.2789629303318085,-12.351241585516583
0.9552692372072055,-0.4841184945848177,-0.1286594463520559,-0.038742894989543024,1.4069347458917507,-2.012935441863899
1.2795186697601588,0.4243939378610126,0.47543068252662346,-2.2168188393540644,-0.7955570679408823,20.956198850804107
0.13988723283912738,1.653617268492285,-0.7284616216803428,0.996118214911129,0.31952467078295543,72.73294246554684
-0.2453881160028705,1.8967929826539474,0.4127809269364983,-0.7537361643574896,0.82206015999449,118.96079037824646
0.8840453963610497,-2.4242402602729416,-0.021367294348436157,0.7368438970924334,-0.7472116791478234,-124.48757184948025
